Date,Close/Last,Volume,Open,High,Low
06/29/2021,49.89,3032268,49.94,50.14,49.48
06/28/2021,49.54,4247077,50.07,50.07,49.39
06/25/2021,50.25,5274196,50.03,50.33,49.485
06/24/2021,49.84,5415144,49.41,49.91,49.35
06/23/2021,49.72,4732716,50.09,50.25,49.58
06/22/2021,49.42,3734422,49.30,49.6249,49.14
06/21/2021,49.36,8816196,48.40,49.409,48.33
06/18/2021,48.36,6247629,47.85,48.66,47.8419
06/17/2021,48.04,11054170,48.92,49.00,47.3301
06/16/2021,48.75,6152566,48.86,49.46,48.75
06/15/2021,48.98,4356437,48.68,49.01,48.63
06/14/2021,48.32,4764855,48.40,48.605,48.08
06/11/2021,48.07,4385297,47.93,48.25,47.89
06/10/2021,47.83,8677273,47.99,48.16,46.90
06/09/2021,47.58,4609249,47.95,48.10,47.42
06/08/2021,47.88,5129075,47.08,47.90,46.80
06/07/2021,47.27,3871214,47.34,47.54,47.07
06/04/2021,47.26,3654435,47.45,47.49,47.01
06/03/2021,46.97,3378666,47.10,47.15,46.51
06/02/2021,46.90,3682378,46.56,47.025,46.36
06/01/2021,46.33,6374903,46.58,46.94,45.97
05/28/2021,45.42,4851676,45.82,45.93,45.175
05/27/2021,45.55,3192958,45.19,45.64,45.05
05/26/2021,45.20,3817149,44.74,45.30,44.635
05/25/2021,44.92,3602813,45.07,45.31,44.78
05/24/2021,45.02,5145970,44.28,45.15,44.11
05/21/2021,43.70,4204925,43.50,43.80,43.37
05/20/2021,42.48,5319985,43.24,43.3202,42.32
05/19/2021,43.43,9179983,43.70,43.70,42.53
05/18/2021,44.84,9166085,45.13,45.39,43.94
05/17/2021,45.39,3824733,44.88,45.41,44.86
05/14/2021,44.71,5058437,44.44,44.79,44.34
05/13/2021,43.81,7610654,43.98,44.476,43.345
05/12/2021,45.22,6837980,45.13,45.70,45.10
05/11/2021,44.87,6925403,43.92,44.9311,43.92
05/10/2021,44.48,4391910,44.85,44.91,43.90
05/07/2021,44.43,4253060,44.06,44.63,43.91
05/06/2021,44.41,6635611,44.80,44.82,44.15
05/05/2021,44.66,3437798,45.23,45.30,44.39
05/04/2021,44.87,5357589,44.74,44.91,44.33
05/03/2021,43.98,3309499,43.56,44.09,43.55
04/30/2021,43.27,5007308,43.38,43.55,43.05
04/29/2021,44.26,5920438,44.47,44.61,43.84
04/28/2021,43.53,5500913,43.44,43.97,43.36
04/27/2021,43.11,3454398,42.66,43.185,42.48
04/26/2021,42.33,3150859,41.78,42.52,41.74
04/23/2021,42.46,4206504,41.91,42.6101,41.85
04/22/2021,42.09,3278051,42.24,42.2562,41.60
04/21/2021,41.77,5800325,41.79,42.55,41.715
04/20/2021,42.74,6415215,43.35,43.42,42.04
04/19/2021,43.32,3324511,43.22,43.49,43.05
04/16/2021,43.18,4680019,43.34,43.38,42.98
04/15/2021,43.27,4391563,43.06,43.44,42.88
04/14/2021,43.04,9353490,42.145,43.3853,42.01
04/13/2021,41.40,5063623,41.33,41.475,41.15
04/12/2021,40.90,5998437,41.28,41.5689,40.77
04/09/2021,40.64,3705620,40.62,40.87,40.48
04/08/2021,40.82,4288194,40.64,40.93,40.27
04/07/2021,40.86,9987566,40.54,41.05,39.91
04/06/2021,40.70,6734247,41.16,41.69,40.58
04/05/2021,40.28,9801017,41.21,41.26,39.52
04/01/2021,41.84,11598390,41.47,42.175,40.30
03/31/2021,40.53,6368550,40.99,41.70,40.22
03/30/2021,41.17,4151647,41.16,41.66,41.04
03/29/2021,41.92,6376255,41.23,41.9581,40.95
03/26/2021,41.53,10091050,41.38,41.83,41.25
03/25/2021,39.89,9476983,40.47,40.62,39.31
03/24/2021,41.45,11330210,40.69,41.83,40.53
03/23/2021,39.37,12356900,40.29,40.91,39.27
03/22/2021,41.71,4162333,41.97,42.18,41.59
03/19/2021,41.77,6429976,40.83,41.99,40.26
03/18/2021,40.47,18824320,42.99,43.0601,39.71
03/17/2021,43.82,5837920,43.69,43.93,43.24
03/16/2021,43.83,4932389,43.57,44.103,43.315
03/15/2021,44.26,5720629,43.90,44.34,43.46
03/12/2021,44.35,4643187,44.36,44.63,44.23
03/11/2021,44.60,6588667,43.91,44.64,43.7116
03/10/2021,43.74,5733314,43.28,43.81,42.7889
03/09/2021,43.11,5503187,43.73,43.82,43.07
03/08/2021,43.50,5083900,44.12,44.24,43.4301
03/05/2021,44.44,7883312,44.08,44.507,43.91
03/04/2021,43.07,11815290,41.87,43.46,41.50
03/03/2021,41.14,4764356,40.88,41.65,40.55
03/02/2021,40.07,8272222,40.95,41.07,40.07
03/01/2021,40.60,6956008,41.30,41.61,40.31
02/26/2021,41.31,5913109,42.12,42.14,41.12
02/25/2021,42.46,4515201,42.32,42.77,42.15
02/24/2021,42.50,6504712,41.88,42.57,41.79
02/23/2021,41.62,5638173,41.15,41.73,40.741
02/22/2021,41.28,5814292,40.55,41.42,40.55
02/19/2021,39.68,5537456,40.26,40.495,39.55
02/18/2021,40.27,6717852,41.09,41.13,40.11
02/17/2021,40.89,7419244,40.27,40.9599,40.125
02/16/2021,40.45,5467395,40.19,40.47,40.05
02/12/2021,39.94,5785112,39.01,40.07,39.01
02/11/2021,38.97,3737989,39.32,39.3799,38.87
02/10/2021,39.28,5053553,39.24,39.47,39.01
02/09/2021,39.17,4904297,38.70,39.21,38.515
02/08/2021,38.94,4216169,38.47,38.98,38.47
02/05/2021,38.19,4379135,38.33,38.399,37.95
02/04/2021,37.81,5033691,37.61,37.95,37.195
02/03/2021,37.44,6804126,37.19,37.78,37.19
02/02/2021,36.82,6274695,36.97,37.05,36.715
02/01/2021,36.12,6051380,35.77,36.18,35.25
01/29/2021,35.18,3916091,35.64,35.77,35.11
01/28/2021,35.25,5409000,35.92,36.005,35.22
01/27/2021,35.50,4918796,35.41,35.93,35.02
01/26/2021,35.45,2628089,35.69,35.80,35.38
01/25/2021,35.59,4134539,35.11,35.66,35.03
01/22/2021,35.23,4673306,34.96,35.62,34.91
01/21/2021,35.76,3013233,35.82,36.00,35.6386
01/20/2021,35.79,3222621,36.14,36.20,35.6887
01/19/2021,35.75,3804303,35.71,35.89,35.53
01/15/2021,35.34,5492212,35.72,35.82,35.125
01/14/2021,36.24,5175030,35.70,36.32,35.61
01/13/2021,35.80,4456975,35.77,36.10,35.60
01/12/2021,35.90,4185837,35.65,36.01,35.57
01/11/2021,35.26,5113090,34.88,35.405,34.81
01/08/2021,35.43,7554646,34.93,35.50,34.75
01/07/2021,34.53,4103115,34.35,34.585,34.29
01/06/2021,34.11,7461058,33.94,34.47,33.56
01/05/2021,33.94,13616820,33.38,34.12,33.38
01/04/2021,32.38,14340210,33.00,33.29,32.24
12/31/2020,33.01,4424897,32.73,33.105,32.63
12/30/2020,32.91,4840011,32.58,33.2168,32.55
12/29/2020,32.78,3630959,32.95,32.99,32.66
12/28/2020,32.59,4917521,32.88,33.05,32.51
12/24/2020,32.92,1694292,32.66,32.92,32.57
12/23/2020,32.75,5077488,32.33,33.08,32.33
12/22/2020,32.09,3769374,32.28,32.47,32.00
12/21/2020,32.64,6144336,32.18,32.84,32.12
12/18/2020,33.48,4758989,33.33,33.67,33.26
12/17/2020,33.16,4534039,33.01,33.227,32.92
12/16/2020,32.74,4349302,32.55,32.81,32.32
12/15/2020,32.54,3509357,32.32,32.6224,32.25
12/14/2020,32.17,4877234,32.14,32.2281,31.37
12/11/2020,31.94,3394047,32.03,32.1327,31.77
12/10/2020,32.11,7572017,31.84,32.645,31.83
12/09/2020,31.34,7632750,31.55,31.66,30.90
12/08/2020,31.41,3785968,31.22,31.465,31.04
12/07/2020,31.40,4785444,31.44,31.87,31.31
12/04/2020,31.56,6930198,31.31,31.74,31.28
12/03/2020,31.25,5559714,30.89,31.36,30.81
12/02/2020,30.97,7064310,30.58,31.43,30.58
12/01/2020,30.62,4543120,30.92,30.96,30.34
11/30/2020,30.97,6778489,31.12,31.285,30.68
11/27/2020,31.22,2904863,31.12,31.36,31.03
11/25/2020,31.37,5865626,31.30,31.68,31.02
11/24/2020,30.80,9098520,30.23,31.03,30.21
11/23/2020,29.52,4398041,29.58,29.72,29.41
11/20/2020,29.27,4908811,28.93,29.36,28.92
11/19/2020,29.09,2934277,28.93,29.14,28.75
11/18/2020,29.00,4112069,29.07,29.36,28.96
11/17/2020,28.87,3614024,28.57,29.015,28.48
11/16/2020,28.81,4576603,29.12,29.17,28.66
11/13/2020,28.13,4373548,28.52,28.5701,28.06
11/12/2020,28.66,6091355,29.21,29.4366,28.62
11/11/2020,29.04,6376554,29.70,29.75,28.92
11/10/2020,28.91,6602443,28.66,28.97,28.47
11/09/2020,28.07,9840283,28.59,28.82,28.06
11/06/2020,26.47,5117706,26.83,26.87,26.20
11/05/2020,27.16,5115014,27.41,27.70,27.08
11/04/2020,27.44,5982511,27.12,27.63,26.6889
11/03/2020,26.72,7241315,26.94,27.01,26.45
11/02/2020,26.26,5385148,25.16,26.29,25.14
10/30/2020,25.25,5426085,25.31,25.40,24.96
10/29/2020,25.60,8401411,24.92,25.74,24.75
10/28/2020,26.31,7010972,26.44,26.56,26.09
10/27/2020,27.69,3037176,27.31,27.95,27.23
10/26/2020,27.11,4646723,27.33,27.46,26.95
10/23/2020,27.88,3986229,28.55,28.56,27.7815
10/22/2020,28.51,3236867,28.30,28.75,28.28
10/21/2020,28.10,5165740,28.61,28.78,27.93
10/20/2020,29.05,4394236,28.48,29.31,28.46
10/19/2020,28.59,2802970,28.83,29.01,28.585
10/16/2020,28.72,2517795,28.59,28.865,28.33
10/15/2020,28.94,5281400,28.07,28.95,28.005
10/14/2020,28.98,3195994,28.89,29.05,28.80
10/13/2020,28.46,3624048,28.46,28.65,28.27
10/12/2020,28.07,4553072,28.40,28.40,27.73
10/09/2020,28.69,4596414,28.99,29.25,28.59
10/08/2020,29.14,6567389,28.99,29.20,28.75
10/07/2020,28.39,5526195,28.16,28.41,27.89
10/06/2020,28.39,6288696,28.66,28.91,28.31
10/05/2020,27.93,7854861,27.58,28.16,27.44
10/02/2020,26.35,8583320,26.25,26.89,26.09
10/01/2020,27.51,6557070,27.76,27.86,26.765
09/30/2020,28.29,3445440,27.94,28.5617,27.89
09/29/2020,27.70,5344701,28.31,28.32,27.28
09/28/2020,28.69,2428845,28.50,28.86,28.30
09/25/2020,28.35,2445226,28.30,28.56,28.1746
09/24/2020,28.50,3418804,28.30,28.5948,28.13
09/23/2020,28.03,5108068,28.35,28.84,28.00
09/22/2020,28.17,3020496,28.36,28.53,27.82
09/21/2020,28.29,5361818,28.67,28.76,27.6581
09/18/2020,29.06,3058125,29.19,29.43,28.90
09/17/2020,29.23,4584252,28.57,29.39,28.43
09/16/2020,28.70,5787880,28.20,28.80,28.06
09/15/2020,27.52,3914066,27.06,27.70,26.96
09/14/2020,26.94,3311180,26.74,27.02,26.60
09/11/2020,27.04,3361988,26.92,27.27,26.7311
09/10/2020,26.79,4856758,27.23,27.47,26.75
09/09/2020,27.41,5310536,26.84,27.69,26.71
09/08/2020,26.75,10546430,26.88,26.96,26.2715
09/04/2020,28.51,7365862,29.42,29.45,28.4007
09/03/2020,29.64,7998970,29.15,29.775,29.04
09/02/2020,29.86,7281598,30.58,30.60,29.5907
09/01/2020,30.61,3930317,30.64,30.94,30.54
08/31/2020,30.58,3825156,30.90,30.90,30.39
08/28/2020,30.72,2437764,30.72,30.80,30.52
08/27/2020,30.67,4372557,30.89,30.90,30.2708
08/26/2020,30.93,5402599,31.07,31.19,30.835
08/25/2020,30.92,5251910,30.97,31.02,30.59
08/24/2020,30.35,4511767,30.33,30.535,30.23
08/21/2020,30.18,6523322,30.00,30.24,29.64
08/20/2020,30.52,6112078,30.02,30.59,29.78
08/19/2020,30.66,3781469,30.59,30.815,30.411
08/18/2020,30.60,5589528,30.41,30.83,30.39
08/17/2020,30.77,4307946,30.24,30.845,30.215
08/14/2020,30.33,3793145,30.23,30.42,30.02
08/13/2020,30.40,3414128,30.48,30.66,30.2633
08/12/2020,30.56,5307431,30.47,30.755,30.31
08/11/2020,29.82,5563594,30.60,30.66,29.8185
08/10/2020,30.16,4234823,30.16,30.36,29.97
08/07/2020,29.85,4867904,29.89,29.92,29.58
08/06/2020,30.18,4339767,30.52,30.58,30.12
08/05/2020,30.23,9100422,30.84,31.02,30.15
08/04/2020,29.78,7706315,29.23,30.15,29.2127
08/03/2020,29.34,5896671,29.15,29.6541,29.03
07/31/2020,29.07,5028542,29.09,29.1587,28.5941
07/30/2020,28.93,10024370,28.99,29.01,27.90
07/29/2020,29.57,3114921,29.60,29.75,29.452
07/28/2020,29.35,4423712,29.46,29.54,29.27
07/27/2020,29.72,6268487,29.34,29.855,28.975
07/24/2020,29.44,4947545,29.37,29.51,29.055
07/23/2020,29.41,5925149,29.59,29.93,29.12
07/22/2020,29.75,3925786,29.44,29.89,29.3611
07/21/2020,29.72,8346302,29.98,30.22,29.64
07/20/2020,29.12,3863793,28.90,29.25,28.59
07/17/2020,29.10,3570234,29.17,29.24,28.72
07/16/2020,29.16,3240412,29.18,29.43,29.03
07/15/2020,29.29,7041193,29.08,29.50,28.81
07/14/2020,28.88,5057522,28.23,29.08,28.16
07/13/2020,28.50,6540197,29.01,29.15,28.39
07/10/2020,29.03,5432428,28.48,29.17,28.41
07/09/2020,28.41,5602332,29.07,29.11,28.21
07/08/2020,29.18,4676507,29.03,29.29,28.84
07/07/2020,28.79,4674513,28.85,29.21,28.755
07/06/2020,28.96,6145973,28.79,29.26,28.77
07/02/2020,28.75,5545498,28.79,29.05,28.34
07/01/2020,28.35,6960417,28.30,28.51,27.9307
06/30/2020,28.06,5840558,27.89,28.545,27.8015
06/29/2020,28.27,6966516,27.81,28.47,27.62
06/26/2020,27.36,5255015,27.67,27.6979,27.12
06/25/2020,27.94,8768600,27.18,28.05,27.09
06/24/2020,27.25,11101140,28.41,28.62,26.82
06/23/2020,28.72,7358717,29.30,29.42,28.59
06/22/2020,28.98,8862130,28.43,29.04,28.33
06/19/2020,28.23,13500980,28.66,28.86,27.54
06/18/2020,27.89,6278325,27.31,28.0207,27.2409
06/17/2020,27.28,7388829,27.47,27.75,27.17
06/16/2020,27.64,11803850,27.86,28.29,26.97
06/15/2020,26.98,8642102,25.47,27.0697,25.36
06/12/2020,26.43,8885079,26.64,26.81,25.85
06/11/2020,26.36,22801290,26.80,27.17,25.94
06/10/2020,28.43,8303035,28.08,29.07,27.72
06/09/2020,28.42,10176420,28.07,28.55,27.68
06/08/2020,28.37,14161870,28.97,29.00,28.11
06/05/2020,28.87,11820580,28.59,29.19,28.37
06/04/2020,27.50,11376950,27.08,27.62,26.81
06/03/2020,27.12,11428030,27.17,27.53,26.651
06/02/2020,27.07,9131520,26.55,27.10,26.4694
06/01/2020,26.22,8218251,25.72,26.47,25.564
05/29/2020,25.88,12747840,24.64,26.434,24.60
05/28/2020,25.03,8094813,24.84,25.58,24.55
05/27/2020,25.00,13839750,25.18,25.34,24.26
05/26/2020,25.66,12891260,25.93,25.99,25.33
05/22/2020,25.57,10614750,26.09,26.15,25.06
05/21/2020,26.60,21259840,26.50,27.49,25.88
05/20/2020,25.34,11752380,24.95,25.535,24.88
05/19/2020,24.44,9373412,24.47,24.71,24.04
05/18/2020,24.31,19714050,24.04,24.80,23.80
05/15/2020,22.39,11524980,21.95,22.61,21.6827
05/14/2020,21.45,11539660,20.73,21.815,20.59
05/13/2020,20.60,10082950,21.05,21.31,20.30
05/12/2020,20.97,10138480,21.40,21.57,20.89
05/11/2020,21.17,10461550,21.53,21.60,20.76
05/08/2020,21.47,10523510,21.08,21.6699,20.66
05/07/2020,20.47,12745440,21.88,21.91,20.27
05/06/2020,20.85,17295780,21.29,21.51,20.30
05/05/2020,21.51,20954780,20.76,21.79,20.7401
05/04/2020,19.67,14044780,18.58,19.68,18.36
05/01/2020,18.86,13831090,19.12,19.18,18.4201
04/30/2020,19.12,24001260,18.76,19.30,17.865
04/29/2020,18.00,23378610,18.01,18.22,17.46
04/28/2020,17.04,1250000,17.28,18.00,16.88
04/27/2020,17.52,33885000,18.40,18.40,17.04
04/24/2020,20.56,22803900,21.52,21.84,20.08
04/23/2020,21.12,39783688,21.44,22.96,20.80
04/22/2020,20.08,54851775,23.20,23.52,20.00
04/21/2020,22.48,125407000,25.52,27.1992,18.48
04/20/2020,30.00,109403825,30.08,32.40,29.60
04/17/2020,33.68,31270575,33.20,34.08,32.80
04/16/2020,34.88,30161238,35.20,35.28,33.20
04/15/2020,35.44,27402750,35.44,35.76,34.40
04/14/2020,37.28,23984000,38.04,38.40,36.24
04/13/2020,39.44,15693888,39.72,40.56,38.80
04/09/2020,39.84,37976150,43.20,46.24,38.40
04/08/2020,42.96,21113950,40.64,43.20,39.52
04/07/2020,40.72,23432475,43.68,44.24,39.12
04/06/2020,43.84,20350275,44.96,45.656,42.96
04/03/2020,47.20,28238825,45.60,48.16,43.52
04/02/2020,40.88,40226725,36.64,45.36,36.00
04/01/2020,35.04,14878650,33.92,35.04,33.04
03/31/2020,33.68,15639525,34.96,34.96,33.28
03/30/2020,33.84,20541175,33.68,34.24,32.24
03/27/2020,35.76,15312050,36.12,36.24,34.64
03/26/2020,38.64,15703500,39.20,39.68,37.12
03/25/2020,40.64,12344863,39.12,41.28,38.00
03/24/2020,39.84,10639511,40.48,40.56,38.32
03/23/2020,39.04,9050389,38.16,39.20,36.20
03/20/2020,39.52,18333663,42.20,42.96,37.44
03/19/2020,42.96,16267000,38.32,45.36,36.80
03/18/2020,37.68,23764250,40.48,41.44,34.32
03/17/2020,45.68,8618145,48.32,49.20,45.04
03/16/2020,48.40,9516618,48.72,51.04,46.56
03/13/2020,55.68,9832216,55.12,57.04,52.32
03/12/2020,52.32,11630328,51.52,54.40,51.44
03/11/2020,55.52,8147388,56.16,56.72,54.7088
03/10/2020,57.92,10698380,56.72,58.64,54.84
03/09/2020,52.16,19268563,54.56,58.40,52.00
03/06/2020,69.84,9782054,74.08,74.16,68.80
03/05/2020,76.88,4140319,78.48,78.80,76.40
03/04/2020,78.88,5793719,80.84,81.04,78.08
03/03/2020,79.12,6408246,80.00,81.40,77.7864
03/02/2020,79.36,5173360,77.36,79.36,76.32
02/28/2020,75.60,5375028,75.36,76.00,73.36
02/27/2020,78.24,6233219,77.76,79.92,76.80
02/26/2020,81.52,4932919,83.04,84.40,80.84
02/25/2020,83.20,4134238,86.08,86.20,83.20
02/24/2020,85.92,4694088,85.04,86.44,84.40
02/21/2020,89.28,3380644,88.64,89.64,87.92
02/20/2020,90.24,3422721,90.48,91.40,89.96
02/19/2020,89.44,3137581,89.04,89.84,88.16
02/18/2020,87.60,2678366,86.08,87.60,86.00
02/14/2020,87.60,3057123,87.68,87.92,86.72
02/13/2020,86.72,3609586,86.56,87.20,86.00
02/12/2020,86.48,3927024,86.56,86.88,85.68
02/11/2020,84.00,3117020,85.04,85.12,83.60
02/10/2020,83.36,2825924,83.84,84.48,83.04
02/07/2020,84.64,2610966,84.80,85.76,84.28
02/06/2020,85.92,3249833,85.12,86.16,84.40
02/05/2020,85.60,5089346,86.00,87.12,84.72
02/04/2020,83.52,5189423,85.44,85.60,83.20
02/03/2020,83.92,5058608,85.96,86.6816,83.84
01/31/2020,86.72,4051945,87.04,87.84,85.60
01/30/2020,88.64,3689645,87.44,88.72,86.80
01/29/2020,89.28,2724538,90.24,90.28,88.72
01/28/2020,90.00,3048704,89.28,90.56,88.8912
01/27/2020,88.80,3142594,88.88,89.92,88.16
01/24/2020,91.44,3051030,91.92,92.00,90.48
01/23/2020,93.28,3858530,92.80,93.68,92.00
01/22/2020,95.20,3196459,96.24,96.32,95.00
01/21/2020,97.92,1709633,97.76,98.72,97.68
01/17/2020,98.64,2220763,98.64,98.96,97.92
01/16/2020,98.32,1960808,97.60,98.84,97.56
01/15/2020,97.44,1881759,97.60,97.76,96.40
01/14/2020,98.24,2338576,98.16,98.56,97.60
01/13/2020,97.60,2858833,98.48,98.48,97.28
01/10/2020,99.28,2016753,99.44,99.84,98.68
01/09/2020,99.92,3439673,99.60,100.32,98.32
01/08/2020,101.28,6927560,104.48,104.56,99.12
01/07/2020,105.04,1859810,104.80,105.44,104.08
01/06/2020,105.28,2599289,106.40,106.56,104.96
01/03/2020,105.44,4326415,106.16,106.5304,104.24
01/02/2020,102.48,1562401,102.40,102.80,101.60
12/31/2019,102.48,1450665,101.68,103.64,101.52
12/30/2019,103.12,1121459,104.08,104.16,102.32
12/27/2019,103.28,1137992,103.36,103.68,102.56
12/26/2019,103.12,881688,102.56,103.52,102.56
12/24/2019,102.16,431742,101.84,102.32,101.80
12/23/2019,101.60,931688,100.88,101.76,100.72
12/20/2019,101.04,1429481,101.76,101.76,100.48
12/19/2019,102.24,959589,102.00,102.80,101.6832
12/18/2019,101.92,1483655,101.28,102.3168,100.96
12/17/2019,101.76,1494179,101.20,102.08,101.20
12/16/2019,100.72,801840,100.64,100.944,100.48
12/13/2019,99.92,2137636,99.28,101.04,99.12
12/12/2019,98.96,2787550,98.40,99.76,98.40
12/11/2019,98.40,1918329,98.64,98.92,97.12
12/10/2019,99.12,1284198,98.48,99.44,98.16
12/09/2019,98.64,1718814,98.00,99.00,98.00
12/06/2019,98.56,2626823,97.04,99.96,96.96
12/05/2019,97.52,2976256,98.48,98.80,97.16
12/04/2019,97.52,3671403,96.48,98.00,96.40
12/03/2019,94.08,2917850,93.36,94.88,92.72
12/02/2019,93.36,1742016,94.24,94.48,92.96
11/29/2019,92.96,3345293,95.44,95.52,92.34
11/27/2019,97.12,1884605,97.28,97.76,96.12
11/26/2019,97.52,2056806,97.36,97.84,96.6024
11/25/2019,96.88,2349316,96.24,97.12,95.7592
11/22/2019,96.88,2237291,97.60,97.68,96.08
11/21/2019,97.60,3373873,96.44,98.00,96.28
11/20/2019,95.20,4796600,93.40,95.84,92.9616
11/19/2019,92.56,3606875,93.68,93.92,92.16
11/18/2019,95.20,3133965,95.84,96.08,94.64
11/15/2019,96.64,2205185,94.96,97.04,94.96
11/14/2019,95.28,2548215,96.32,96.48,94.80
11/13/2019,95.68,2815161,94.40,96.16,94.40
11/12/2019,94.96,2174318,95.68,96.16,94.48
11/11/2019,95.12,2231190,94.32,95.80,94.16
11/08/2019,95.92,3008854,93.84,96.00,93.12
11/07/2019,95.04,3258344,95.84,96.64,94.88
11/06/2019,94.48,4253384,95.68,96.6192,93.76
11/05/2019,95.44,2096385,95.36,96.04,95.28
11/04/2019,94.48,3043048,95.44,95.92,94.24
11/01/2019,93.52,3279478,91.60,94.08,91.52
10/31/2019,90.40,2764131,91.12,91.20,89.68
10/30/2019,91.76,2995104,92.56,92.56,90.88
10/29/2019,92.64,2198253,91.48,93.36,91.36
10/28/2019,93.20,2371638,94.72,95.04,92.80
10/25/2019,94.64,2064118,93.68,94.72,92.8544
10/24/2019,93.84,2023331,93.60,94.32,93.4392
10/23/2019,93.20,3237419,90.20,93.60,90.16
10/22/2019,90.72,2782350,90.48,91.52,89.92
10/21/2019,89.68,2206605,88.40,89.76,88.32
10/18/2019,89.76,2495216,90.72,91.08,89.20
10/17/2019,90.24,2209639,88.52,90.48,88.048
10/16/2019,89.12,2560411,88.08,89.84,88.08
10/15/2019,88.48,3116883,89.20,89.84,88.08
10/14/2019,89.44,2974474,89.28,89.72,88.24
10/11/2019,91.36,4610519,89.92,91.6808,89.92
10/10/2019,89.52,2662384,88.88,89.76,88.40
10/09/2019,87.92,2999428,89.44,89.68,87.44
10/08/2019,87.12,3059399,86.92,88.16,86.56
10/07/2019,88.32,2515126,89.12,90.24,87.84
10/04/2019,88.32,3501458,88.56,89.12,86.88
10/03/2019,87.44,3676880,86.64,87.84,85.12
10/02/2019,87.84,3566985,89.60,89.60,87.08
10/01/2019,89.52,3315106,91.12,91.44,88.56
09/30/2019,90.72,3176760,92.08,92.80,90.08
09/27/2019,93.28,3222683,92.56,94.7192,92.40
09/26/2019,94.40,2632501,93.44,94.52,92.48
09/25/2019,94.40,2705955,93.28,94.56,92.80
09/24/2019,95.20,3699161,96.96,97.1984,94.88
09/23/2019,97.68,2698018,97.12,97.92,96.32
09/20/2019,97.60,3016473,97.84,98.5248,96.64
09/19/2019,97.52,3822516,97.76,98.28,96.88
09/18/2019,96.80,4342795,97.04,98.144,96.08
09/17/2019,98.32,12375255,103.44,103.44,97.20
09/16/2019,102.64,10127498,99.92,105.28,99.60
09/13/2019,91.52,1759294,91.92,92.20,91.0664
09/12/2019,91.76,4467405,90.56,92.16,90.24
09/11/2019,93.44,4790673,95.92,96.40,92.64
09/10/2019,95.84,3195703,96.88,97.80,95.20
09/09/2019,96.64,2925376,95.36,96.80,95.16
09/06/2019,94.16,2792520,91.68,94.80,91.28
09/05/2019,93.60,3411114,94.40,96.08,93.20
09/04/2019,93.68,3644308,92.24,94.16,92.1584
09/03/2019,89.76,3508324,88.72,90.16,87.92
08/30/2019,91.68,3818589,93.92,94.08,90.80
08/29/2019,94.24,2845681,93.20,94.6408,93.16
08/28/2019,93.12,3798728,93.76,94.32,92.40
08/27/2019,91.36,3071539,89.92,91.68,89.36
08/26/2019,89.44,3261006,91.52,91.92,89.12
08/23/2019,89.52,4257204,89.84,91.12,88.60
08/22/2019,92.24,2724056,93.28,93.60,91.28
08/21/2019,92.88,3012189,94.72,94.96,92.40
08/20/2019,93.04,3081748,92.72,93.9536,91.76
08/19/2019,93.28,3050404,92.80,93.68,92.00
08/16/2019,91.20,2934804,91.04,91.52,90.24
08/15/2019,90.80,3768831,90.40,91.36,89.76
08/14/2019,91.52,5230790,91.68,92.16,89.84
08/13/2019,94.96,5984431,90.64,95.44,90.48
08/12/2019,90.88,3017348,90.96,91.52,90.08
08/09/2019,90.24,3621720,89.76,91.04,89.60
08/08/2019,87.68,2943329,86.88,87.92,86.32
08/07/2019,86.72,6763023,86.48,87.12,83.92
08/06/2019,89.12,3784239,91.44,91.52,88.72
08/05/2019,90.96,5893976,90.48,92.32,90.32
08/02/2019,91.84,4697245,92.68,92.8264,91.52
08/01/2019,90.48,7204323,94.96,95.04,88.96
07/31/2019,96.32,3487515,97.20,97.60,96.00
07/30/2019,96.64,2717495,94.72,96.76,94.56
07/29/2019,94.56,2837455,94.16,94.72,92.688
07/26/2019,93.20,2157044,93.12,93.68,92.40
07/25/2019,92.80,2486520,93.80,94.16,92.64
07/24/2019,92.72,4365505,94.48,95.60,91.772
07/23/2019,94.48,2235123,93.44,94.56,92.72
07/22/2019,93.44,3000224,92.96,93.6768,92.64
07/19/2019,93.36,3138533,92.56,93.5192,91.44
07/18/2019,92.48,4825066,94.32,94.40,90.96
07/17/2019,94.00,3774624,96.88,96.88,93.92
07/16/2019,96.56,4500139,98.96,99.76,94.88
07/15/2019,98.40,2717271,100.80,100.88,98.32
07/12/2019,100.16,1864223,100.08,100.64,99.52
07/11/2019,100.40,2230186,100.56,101.0008,99.84
07/10/2019,100.24,4188493,98.64,100.52,98.40
07/09/2019,96.32,1831984,95.84,96.40,95.3272
07/08/2019,95.44,3144796,95.96,97.0408,95.28
07/05/2019,95.60,2838280,94.88,95.92,94.56
07/03/2019,94.16,2461279,94.48,94.84,93.1824
07/02/2019,93.60,6164291,97.68,97.68,93.12
07/01/2019,98.24,3918919,99.52,99.56,96.848
06/28/2019,96.32,3607098,98.64,98.80,95.8528
06/27/2019,98.32,3304889,98.32,99.12,98.096
06/26/2019,98.32,4382434,98.32,99.44,98.00
06/25/2019,96.00,2896216,96.28,96.88,95.52
06/24/2019,96.08,3329024,95.60,96.32,94.16
06/21/2019,95.76,3071971,94.88,95.84,94.80
06/20/2019,94.80,5822444,93.52,95.20,93.04
06/19/2019,90.64,5144683,89.12,90.72,88.80
06/18/2019,90.00,4511600,87.92,90.48,87.68
06/17/2019,86.48,3940364,86.80,87.56,86.00
